GRUP;TAHSILATAY;SORUMLUAVUKAT;DEVIR;ANAPARA;FAIZ;TAHSILATDURUM;CARIYILSEVK;ODEMEGUN;ANAPARAFAIZ
GRUP 1;Mart;;2021/02;1890.84;14.01;İdari Takip;;27;1904.85
GRUP 1;Şubat;;2013;566.72;0;Yasal Takip;;22;566.72
GRUP 1;Mart;;2015;876.29;837.3;Yasal Takip;;19;1713.59
GRUP 1;Aralık;;Devir Öncesi;0;596.2;Yasal Takip;;18;596.2
GRUP 1;Ekim;;2015;168.09;255.86;Yasal Takip;;27;423.95
GRUP 1;Eylül;;2021/02;1261.81;148.94;İdari Takip;;8;1410.75
GRUP 1;Mart;;2021/02;1852.27;17.8;İdari Takip;;21;1870.07
GRUP 1;Ocak;;2018;4716.14;3458.6;Yasal Takip;;26;8174.74
GRUP 1;Temmuz;;2021/05;386.7;11.14;Yasal Takip;;11;397.84
GRUP 1;Ekim;;2021/04;852.5;97.14;İdari Takip;;26;949.64
GRUP 1;Ekim;;2021/04;202.46;12.81;İdari Takip;;21;215.27
GRUP 1;Eylül;;2021/07;442.1;18.28;Yasal Takip;;13;460.38
GRUP 1;Kasım;;2021/06;511.79;27.95;Yasal Takip;;20;539.74
GRUP 1;Temmuz;;2021/03;14182.83;611.76;İdari Takip;;1;14794.59
GRUP 1;Haziran;;2021/06;1487.95;10.05;İdari Takip;;28;1498
GRUP 1;Eylül;;2021/08;4579.99;67.98;İdari Takip;;30;4647.97
GRUP 1;Ekim;;2021/08;2040.14;69.41;İdari Takip;;28;2109.55
GRUP 1;Aralık;;2021/09;4049.29;157.53;İdari Takip;;7;4206.82
GRUP 1;Mart;;2013;1697.57;192.99;Yasal Takip;;9;1890.56
GRUP 1;Ekim;;2013;2418.29;2250.45;Yasal Takip;;13;4668.74
GRUP 1;Aralık;;2015;633.75;125.48;Yasal Takip;;3;759.23
GRUP 1;Ocak;;2017;333.67;175.22;Yasal Takip;;4;508.89
GRUP 1;Ekim;;2021/03;73.6;9.55;İdari Takip;;24;83.15
GRUP 1;Eylül;;2017;335.48;2886.12;Yasal Takip;;7;3221.6
GRUP 1;Haziran;;2021/01;104.9;9.37;İdari Takip;;20;114.27
GRUP 1;Haziran;;2015;267;372.4;Yasal Takip;;9;639.4
GRUP 1;Ağustos;;2021/03;1442.01;118.6;İdari Takip;;16;1560.61
GRUP 1;Ağustos;;2021/04;435.45;28.43;Yasal Takip;;21;463.88
GRUP 1;Haziran;;2021/05;1396.4;21.88;İdari Takip;;11;1418.28
GRUP 1;Kasım;;2021/03;5.61;0.81;Yasal Takip;;28;6.42
GRUP 1;Aralık;;2021/04;1690.81;45.3;İdari Takip;;5;1736.11
GRUP 1;Eylül;;2021/07;562.6;20.02;Yasal Takip;;7;582.62
GRUP 1;Kasım;;2021/09;1252.68;83.51;İdari Takip;;26;1336.19
GRUP 1;Ocak;;2018;14449.76;6714.44;Yasal Takip;;5;21164.2
GRUP 1;Haziran;;2021/01;5125.5;344.26;Yasal Takip;;8;5469.76
GRUP 1;Eylül;;2014;675.73;673.51;Yasal Takip;;16;1349.24
GRUP 1;Mayıs;;2021/03;126.2;3.89;Yasal Takip;;14;130.09
GRUP 1;Haziran;;2021/02;449.79;2107.25;Yasal Takip;;4;2557.04
GRUP 1;Mayıs;;2021/01;271.23;17.09;Yasal Takip;;3;288.32
GRUP 1;Eylül;;2017;78.43;82.78;İdari Takip;;27;161.21
GRUP 1;Haziran;;2021/05;1476.58;15.88;İdari Takip;;18;1492.46
GRUP 1;Eylül;;2021/05;3489.46;140.55;İdari Takip;;21;3630.01
GRUP 1;Aralık;;2021/03;299.22;48.3;İdari Takip;;6;347.52
GRUP 1;Ağustos;;2021/08;1798.97;9.16;İdari Takip;;26;1808.13
GRUP 1;Temmuz;;2021/04;125.4;5.85;İdari Takip;;11;131.25
GRUP 1;Ekim;;2021/08;7262.81;207.42;İdari Takip;;1;7470.23
GRUP 1;Aralık;;2021/10;214.28;8.22;Yasal Takip;;25;222.5
GRUP 1;Aralık;;2021/10;214.53;5.66;İdari Takip;;11;220.19
GRUP 1;Nisan;;2021/02;15050.28;239.68;İdari Takip;;6;15289.96
GRUP 1;Eylül;;2016;18.6;24.58;İdari Takip;;16;43.18
GRUP 1;Temmuz;;2020;4185.81;697.3;Yasal Takip;2021;19;4883.11
GRUP 1;Ağustos;;2021/02;58.56;5.97;İdari Takip;;7;64.53
GRUP 1;Ekim;;2015;1712.73;551.47;Yasal Takip;;12;2264.2
GRUP 1;Kasım;;2013;86.44;162.8;İdari Takip;;1;249.24
GRUP 1;Temmuz;;2021/01;128.1;13.46;İdari Takip;;25;141.56
GRUP 1;Ağustos;;2021/07;1965.94;17.31;İdari Takip;;13;1983.25
GRUP 1;Temmuz;;2021/02;1078.4;86.82;İdari Takip;;5;1165.22
GRUP 1;Kasım;;2021/08;577.11;10.76;Yasal Takip;;7;587.87
GRUP 1;Aralık;;2021/07;848.53;51.08;İdari Takip;;16;899.61
GRUP 1;Mart;;2016;514.7;0;Yasal Takip;;27;514.7
GRUP 1;Şubat;;2015;175.95;217.34;Yasal Takip;;11;393.29
GRUP 1;Mayıs;;2021/01;24.81;0.52;İdari Takip;;23;25.33
GRUP 1;Mayıs;;2021/01;1278.4;73.52;İdari Takip;;5;1351.92
GRUP 1;Haziran;;2021/04;400.56;8.49;İdari Takip;;6;409.05
GRUP 1;Ekim;;2021/05;515.55;46.46;İdari Takip;;26;562.01
GRUP 1;Mayıs;;2021/01;45.02;3.74;İdari Takip;;30;48.76
GRUP 1;Kasım;;2021/04;502.3;68.24;İdari Takip;;23;570.54
GRUP 1;Aralık;;2021/06;355.2;38;İdari Takip;;13;393.2
GRUP 1;Ağustos;;2021/04;15584.38;1713.56;İdari Takip;;20;17297.94
GRUP 1;Eylül;;2021/01;1271.1;189.23;İdari Takip;;20;1460.33
GRUP 1;Aralık;;2021/06;152.7;16.91;İdari Takip;;14;169.61
GRUP 1;Aralık;;2021/03;1184.47;42.4;İdari Takip;;7;1226.87
GRUP 1;Ağustos;;2021/01;190.4;24.11;İdari Takip;;10;214.51
GRUP 1;Şubat;;2021/02;373.8;0.57;İdari Takip;;20;374.37
GRUP 1;Aralık;;2015;182.93;260.52;Yasal Takip;;1;443.45
GRUP 1;Kasım;;2020;146.55;30;İdari Takip;;25;176.55
GRUP 1;Temmuz;;2021/03;495.11;18.29;İdari Takip;;23;513.4
GRUP 1;Ekim;;2021/04;403.11;39.9;Yasal Takip;;30;443.01
GRUP 1;Aralık;;2021/07;32213.79;2356.99;İdari Takip;;8;34570.78
GRUP 1;Aralık;;2021/11;529.2;2.69;İdari Takip;;3;531.89
GRUP 1;Ocak;;2021/11;1985.06;43.68;İdari Takip;;1;2028.74
GRUP 1;Ocak;;2015;131.94;47.26;Yasal Takip;;27;179.2
GRUP 1;Eylül;;2021/06;1126.65;46.35;İdari Takip;;27;1173
GRUP 1;Kasım;;2021/09;5046.94;131.11;İdari Takip;;1;5178.05
GRUP 1;Kasım;;2021/07;983.73;69.07;İdari Takip;;25;1052.8
GRUP 1;Mart;;2020;74.22;12.73;İdari Takip;2021;10;86.95
GRUP 1;Şubat;;2017;14;0;Yasal Takip;;9;14
GRUP 1;Kasım;;2021/06;172.8;15.99;İdari Takip;;29;188.79
GRUP 1;Aralık;;2021/05;482.5;57.66;İdari Takip;;1;540.16
GRUP 1;Aralık;;Devir Öncesi;437.03;62.97;Yasal Takip;;25;500
GRUP 1;Ağustos;;2021/07;170.9;4.63;Yasal Takip;;28;175.53
GRUP 1;Aralık;;2021/08;1654.32;76.07;İdari Takip;;7;1730.39
GRUP 1;Kasım;;2020;131.51;26.86;İdari Takip;;4;158.37
GRUP 1;Ocak;;2021/10;201.6;9.64;Yasal Takip;;2;211.24
GRUP 1;Mart;;2020;2092.66;352.9;Yasal Takip;;20;2445.56
GRUP 1;Mart;;2019;341.7;184.11;İdari Takip;;26;525.81
GRUP 1;Eylül;;2013;74.1;129.19;İdari Takip;;10;203.29
GRUP 1;Kasım;;2017;259.58;253.5;Yasal Takip;;16;513.08
GRUP 1;Şubat;;2021/01;1849.49;25.57;İdari Takip;;7;1875.06
GRUP 1;Haziran;;2018;180.79;130.74;İdari Takip;;4;311.53
GRUP 1;Aralık;;2021/07;201.98;13.68;Yasal Takip;;4;215.66
GRUP 1;Nisan;;Devir Öncesi;0;0;Yasal Takip;;23;0
GRUP 1;Kasım;;2021/01;490.7;95.43;Yasal Takip;;27;586.13
GRUP 1;Temmuz;;2021/04;220;12.06;İdari Takip;;18;232.06
GRUP 1;Haziran;;2021/03;23.94;0.56;İdari Takip;;27;24.5
GRUP 1;Eylül;;2021/03;212.17;24.18;İdari Takip;;28;236.35
GRUP 1;Aralık;;2021/04;402.4;59.26;İdari Takip;;9;461.66
GRUP 1;Aralık;;2021/04;243.6;33.7;İdari Takip;;15;277.3
GRUP 1;Eylül;;2021/08;123.6;2.41;Yasal Takip;;26;126.01
GRUP 1;Mart;;2020;2886.34;453.66;İdari Takip;2021;5;3340
GRUP 1;Ağustos;;2021/05;337.12;13.4;Yasal Takip;;22;350.52
GRUP 1;Aralık;;2017;0;0.13;Yasal Takip;;8;0.13
GRUP 1;Şubat;;2018;96.9;72.76;İdari Takip;;22;169.66
GRUP 1;Mayıs;;2021/01;131.4;7.11;Yasal Takip;;1;138.51
GRUP 1;Ağustos;;2020;136.71;23.77;İdari Takip;;14;160.48
GRUP 1;Eylül;;2021/02;470.51;41.85;Yasal Takip;;19;512.36
GRUP 1;Kasım;;2021/05;47.32;4.19;İdari Takip;;3;51.51
GRUP 1;Eylül;;2021/03;232.6;26.35;İdari Takip;;25;258.95
GRUP 1;Aralık;;2021/04;489.6;70.45;İdari Takip;;24;560.05
GRUP 1;Ocak;;Devir Öncesi;484.96;803.56;Yasal Takip;;16;1288.52
GRUP 1;Kasım;;2021/03;3.26;0.27;Yasal Takip;;21;3.53
GRUP 1;Eylül;;2018;78.25;54.98;Yasal Takip;;5;133.23
GRUP 1;Eylül;;2014;159.8;366.81;Yasal Takip;;3;526.61
GRUP 1;Eylül;;2020;55.07;9.15;İdari Takip;;25;64.22
GRUP 1;Aralık;;2019;1875.06;1057.46;Yasal Takip;;11;2932.52
GRUP 1;Ekim;;2018;24.8;21.72;İdari Takip;;22;46.52
GRUP 1;Ekim;;2021/01;233.26;39.55;İdari Takip;;28;272.81
GRUP 1;Eylül;;Devir Öncesi;0;618.12;Yasal Takip;;5;618.12
GRUP 1;Mayıs;;2021/03;152.1;3.63;Yasal Takip;;2;155.73
GRUP 1;Mayıs;;Devir Öncesi;0;0;Yasal Takip;;15;0
GRUP 1;Ocak;;2019;125.25;53.29;Yasal Takip;;9;178.54
GRUP 1;Aralık;;2021/05;81.5;11.28;İdari Takip;;27;92.78
GRUP 1;Temmuz;;2018;27.67;0.33;Yasal Takip;;10;28
GRUP 1;Aralık;;2015;9.6;14.73;İdari Takip;;27;24.33
GRUP 1;Ocak;;Devir Öncesi;81573.34;16520.93;Yasal Takip;;14;98094.27
GRUP 1;Ocak;;2020;118434.3;6167.13;Yasal Takip;2021;28;124601.43
GRUP 1;Mart;;2020;72196.61;11699.4;Yasal Takip;;19;83896.01
GRUP 1;Haziran;;Devir Öncesi;16899.95;7818.32;Yasal Takip;;22;24718.27
GRUP 1;Kasım;;2019;12510.89;9431.77;Yasal Takip;;8;21942.66
GRUP 1;Şubat;;2020;57257.08;2672.73;İdari Takip;;9;59929.81
GRUP 1;Nisan;;Devir Öncesi;29818.77;15620.34;Yasal Takip;;28;45439.11
GRUP 1;Temmuz;;Devir Öncesi;12662.6;8745.47;Yasal Takip;;1;21408.07
GRUP 1;Aralık;;Devir Öncesi;13629.48;13656.06;Yasal Takip;;17;27285.54
GRUP 1;Ocak;;2020;19710.23;720.26;İdari Takip;;11;20430.49
GRUP 1;Nisan;;2016;5459.48;1349.79;Yasal Takip;;5;6809.27
GRUP 1;Şubat;;2020;23509.84;1745.52;Yasal Takip;2021;24;25255.36
GRUP 1;Mart;;Devir Öncesi;51150.47;29381.51;Yasal Takip;;10;80531.98
GRUP 1;Mart;;2018;4903.19;1893.97;Yasal Takip;;10;6797.16
GRUP 1;Haziran;;2014;2101.93;1919.22;Yasal Takip;;8;4021.15
GRUP 1;Mart;;Devir Öncesi;30307.36;9772.94;Yasal Takip;;19;40080.3
GRUP 1;Haziran;;2021/01;28955.2;1700.49;Yasal Takip;;30;30655.69
GRUP 1;Mart;;2021/01;86851.67;1565.06;Yasal Takip;;11;88416.73
GRUP 1;Nisan;;2021/01;6864.19;100.99;İdari Takip;;2;6965.18
GRUP 1;Ocak;;Devir Öncesi;34118.34;11995.8;Yasal Takip;;11;46114.14
GRUP 1;Haziran;;2020;43672.09;12437.25;Yasal Takip;;3;56109.34
GRUP 1;Şubat;;2015;2876.47;385.82;Yasal Takip;;18;3262.29
GRUP 1;Eylül;;2019;11906.93;4353.51;Yasal Takip;;23;16260.44
GRUP 1;Temmuz;;2020;10705.79;2088.16;Yasal Takip;;7;12793.95
GRUP 1;Ağustos;;Devir Öncesi;18261.25;18840.93;Yasal Takip;;12;37102.18
GRUP 1;Haziran;;2021/01;20386.49;1433.93;Yasal Takip;;29;21820.42
GRUP 1;Mayıs;;2020;12806.12;4961.31;Yasal Takip;;21;17767.43
GRUP 1;Ağustos;;2019;7008.69;6999.09;Yasal Takip;;23;14007.78
GRUP 1;Eylül;;2019;6495.08;1878.25;Yasal Takip;;15;8373.33
GRUP 1;Kasım;;2019;7812.48;3325.21;Yasal Takip;;17;11137.69
GRUP 1;Ekim;;Devir Öncesi;6485.3;21736.07;Yasal Takip;;21;28221.37
GRUP 1;Haziran;;2021/02;44254.18;2158.56;Yasal Takip;;28;46412.74
GRUP 1;Mart;;2020;527.89;34.28;İdari Takip;;14;562.17
GRUP 1;Şubat;;2017;1195.49;842.66;Yasal Takip;;25;2038.15
GRUP 1;Nisan;;2021/02;425.85;15.52;Yasal Takip;;25;441.37
GRUP 1;Nisan;;2019;15990.21;11266.92;Yasal Takip;;13;27257.13
GRUP 1;Ağustos;;2019;31659.31;14699.6;Yasal Takip;;26;46358.91
GRUP 1;Ocak;;Devir Öncesi;86756.23;24961.28;Yasal Takip;;13;111717.51
GRUP 1;Kasım;;2019;178.38;79.24;Yasal Takip;;28;257.62
GRUP 1;Şubat;;2020;99843.2;5222.43;Yasal Takip;2021;4;105065.63
GRUP 1;Mayıs;;Devir Öncesi;5125.47;1270.33;Yasal Takip;;6;6395.8
GRUP 1;Kasım;;2020;22869.77;1560.86;Yasal Takip;2021;11;24430.63
GRUP 1;Kasım;;2020;205100.33;5549.51;Yasal Takip;2021;1;210649.84
GRUP 1;Mart;;2020;3395.1;459.56;Yasal Takip;;6;3854.66
GRUP 1;Ocak;;Devir Öncesi;105089.64;8254.21;Yasal Takip;;29;113343.85
GRUP 1;Aralık;;2014;8549.18;1095.62;Yasal Takip;;24;9644.8
GRUP 1;Nisan;;Devir Öncesi;3337.66;1771.32;Yasal Takip;;21;5108.98
GRUP 1;Ekim;;2019;8354.67;3888.41;Yasal Takip;;7;12243.08
GRUP 1;Şubat;;2019;10558.22;6048.19;Yasal Takip;;1;16606.41
GRUP 1;Haziran;;Devir Öncesi;34451.47;6422.9;Yasal Takip;;14;40874.37
GRUP 1;Haziran;;2015;3193.87;3031.91;Yasal Takip;;10;6225.78
GRUP 1;Nisan;;2020;27091.14;3508.55;Yasal Takip;2021;1;30599.69
GRUP 1;Haziran;;2021/01;23592.85;1720.16;Yasal Takip;;22;25313.01
GRUP 1;Ekim;;2016;7546.31;5011.63;Yasal Takip;;21;12557.94
GRUP 1;Haziran;;Devir Öncesi;14461.33;2470.95;Yasal Takip;;25;16932.28
GRUP 1;Eylül;;2016;2229.18;2292.04;Yasal Takip;;16;4521.22
GRUP 1;Mart;;2020;63542.38;9173.51;Yasal Takip;;30;72715.89
GRUP 1;Ekim;;2019;2271.44;5454.86;Yasal Takip;;6;7726.3
GRUP 1;Nisan;;2020;25178.26;3410.02;Yasal Takip;2021;14;28588.28
GRUP 1;Ağustos;;2021/01;775.08;91.74;İdari Takip;;18;866.82
GRUP 1;Ekim;;2018;3939.53;3514.89;Yasal Takip;;6;7454.42
GRUP 1;Şubat;;2021/01;2477.67;20.88;İdari Takip;;28;2498.55
GRUP 1;Mart;;2020;39134.38;2176.33;İdari Takip;;2;41310.71
GRUP 1;Haziran;;2020;28818.7;11597.08;Yasal Takip;;28;40415.78
GRUP 1;Ağustos;;2020;35837.03;2178.07;Yasal Takip;2021;31;38015.1
GRUP 1;Temmuz;;2019;11017.4;2809.11;Yasal Takip;;5;13826.51
GRUP 1;Ağustos;;2020;276.94;39.99;İdari Takip;;10;316.93
GRUP 1;Aralık;;2015;335.93;1477.34;Yasal Takip;;18;1813.27
GRUP 1;Nisan;;2020;35261.95;5774.86;Yasal Takip;;8;41036.81
GRUP 1;Ağustos;;2013;456.29;0.2;Yasal Takip;;3;456.49
GRUP 1;Aralık;;2017;4147.02;3892.97;Yasal Takip;;16;8039.99
GRUP 1;Aralık;;2019;2383.6;16759.96;Yasal Takip;;16;19143.56
GRUP 1;Mayıs;;2018;1311.66;1988;Yasal Takip;;24;3299.66
GRUP 1;Ekim;;Devir Öncesi;589.27;172.9;Yasal Takip;;10;762.17
GRUP 1;Temmuz;;Devir Öncesi;47184.86;25370.37;Yasal Takip;;28;72555.23
GRUP 1;Nisan;;2018;8960.98;7603.9;Yasal Takip;;12;16564.88
GRUP 1;Mayıs;;2018;97.24;353.8;Yasal Takip;;7;451.04
GRUP 1;Ağustos;;2020;19048.07;6204.29;Yasal Takip;;23;25252.36
GRUP 1;Ekim;;2019;36079.52;17548.94;Yasal Takip;;26;53628.46
GRUP 1;Nisan;;2020;18804.65;4157.59;Yasal Takip;;14;22962.24
GRUP 1;Mayıs;;2021/01;2778.15;170.89;İdari Takip;;28;2949.04
GRUP 1;Nisan;;2021/01;8194.19;296.59;Yasal Takip;;7;8490.78
GRUP 1;Eylül;;2014;2197.48;729.39;Yasal Takip;;27;2926.87
GRUP 1;Mart;;2020;2774.05;228.14;İdari Takip;;17;3002.19
GRUP 1;Mart;;2021/01;9812.69;290.29;Yasal Takip;;24;10102.98
GRUP 1;Ekim;;2021/01;4987.79;683.66;Yasal Takip;;11;5671.45
GRUP 1;Aralık;;2020;11997.55;5735.82;Yasal Takip;;17;17733.37
GRUP 1;Ekim;;2020;22413.55;2763.25;Yasal Takip;2021;8;25176.8
GRUP 1;Ocak;;2014;1754.52;1645.54;Yasal Takip;;21;3400.06
GRUP 1;Ocak;;2014;923.32;499.51;Yasal Takip;;12;1422.83
GRUP 1;Ağustos;;2016;321.49;377.65;Yasal Takip;;5;699.14
GRUP 1;Şubat;;2020;35542.72;1561.81;Yasal Takip;2021;22;37104.53
GRUP 1;Haziran;;2013;866.54;66.36;Yasal Takip;;3;932.9
GRUP 1;Aralık;;2020;10703.02;4098.87;Yasal Takip;;15;14801.89
GRUP 1;Mart;;2021/01;2708.85;62.83;Yasal Takip;;5;2771.68
GRUP 1;Temmuz;;2021/01;2516.21;288.93;Yasal Takip;;29;2805.14
GRUP 1;Ekim;;2014;250.1;770.93;Yasal Takip;;20;1021.03
GRUP 1;Eylül;;2014;3394.98;1402.91;Yasal Takip;;2;4797.89
GRUP 1;Mayıs;;2021/03;6478.94;135.9;İdari Takip;;3;6614.84
GRUP 1;Mayıs;;2021/01;2083.12;135.9;Yasal Takip;;11;2219.02
GRUP 1;Mayıs;;2021/02;8743.77;377.94;İdari Takip;;21;9121.71
GRUP 1;Mart;;2021/01;417.4;3.82;Yasal Takip;;14;421.22
GRUP 1;Nisan;;2020;25810.35;6454.19;Yasal Takip;;12;32264.54
GRUP 1;Mart;;2021/02;1695.02;3.44;Yasal Takip;;30;1698.46
GRUP 1;Temmuz;;2021/03;3906.37;243.81;Yasal Takip;;29;4150.18
GRUP 1;Mart;;2016;590.53;574.21;Yasal Takip;;24;1164.74
GRUP 1;Eylül;;2020;33725.64;5556.08;Yasal Takip;2021;24;39281.72
GRUP 1;Mart;;2018;5501.95;5355.63;Yasal Takip;;19;10857.58
GRUP 1;Ekim;;Devir Öncesi;19580.45;15991.39;Yasal Takip;;6;35571.84
GRUP 1;Mayıs;;2020;2238.4;220.19;İdari Takip;;18;2458.59
GRUP 1;Ocak;;2013;13156.8;2877.45;Yasal Takip;;29;16034.25
GRUP 1;Kasım;;2020;20699.55;9555.71;Yasal Takip;;11;30255.26
GRUP 1;Ekim;;2021/01;3170.12;714.84;Yasal Takip;;12;3884.96
GRUP 1;Mart;;2013;15375.85;0;Yasal Takip;;1;15375.85
GRUP 1;Temmuz;;2020;581.38;136.98;Yasal Takip;;15;718.36
GRUP 1;Eylül;;2021/03;541.34;52.17;Yasal Takip;;4;593.51
GRUP 1;Temmuz;;2021/04;6673.36;272.63;Yasal Takip;;2;6945.99
GRUP 1;Temmuz;;2021/05;2376.48;55.69;Yasal Takip;;2;2432.17
GRUP 1;Haziran;;2021/04;2331.35;49.65;İdari Takip;;1;2381
GRUP 1;Mayıs;;2021/01;3645.45;231.87;İdari Takip;;26;3877.32
GRUP 1;Temmuz;;2021/05;3375.81;77.71;İdari Takip;;1;3453.52
GRUP 1;Ağustos;;2021/03;24651.1;1320.71;İdari Takip;;31;25971.81
GRUP 1;Haziran;;2021/03;69527.56;3273.57;Yasal Takip;;28;72801.13
GRUP 1;Haziran;;2021/04;11126.19;359.78;İdari Takip;;14;11485.97
GRUP 1;Ağustos;;2021/05;20794.66;887.51;Yasal Takip;;10;21682.17
GRUP 1;Ekim;;2020;4684.75;880.29;Yasal Takip;2021;14;5565.04
GRUP 1;Ekim;;2021/03;12174.63;1451.6;Yasal Takip;;12;13626.23
GRUP 1;Ağustos;;2021/03;5713.45;278.99;İdari Takip;;19;5992.44
GRUP 1;Haziran;;2021/03;3285.34;144.41;İdari Takip;;5;3429.75
GRUP 1;Ağustos;;2021/03;19629.82;1158.2;Yasal Takip;;16;20788.02
GRUP 1;Ağustos;;2021/04;11463.47;598.84;İdari Takip;;3;12062.31
GRUP 1;Ağustos;;2021/03;11214.31;900.05;Yasal Takip;;23;12114.36
GRUP 1;Ağustos;;2021/05;5446.18;219.21;İdari Takip;;20;5665.39
GRUP 1;Eylül;;2021/07;13892.14;594.7;Yasal Takip;;30;14486.84
GRUP 1;Aralık;;2021/05;1358.47;176.24;Yasal Takip;;31;1534.71
GRUP 1;Ekim;;2021/05;38965.38;2795.91;Yasal Takip;;4;41761.29
GRUP 1;Kasım;;2021/04;10900.91;2928.49;Yasal Takip;;11;13829.4
GRUP 1;Eylül;;2021/05;14026.19;5642.8;Yasal Takip;;30;19668.99
GRUP 1;Eylül;;2021/05;2952.32;172.27;Yasal Takip;;2;3124.59
GRUP 1;Ekim;;2021/04;17885.57;8155.7;Yasal Takip;;1;26041.27
GRUP 1;Kasım;;2021/07;6447.17;646.63;Yasal Takip;;17;7093.8
GRUP 1;Kasım;;2021/07;16409.25;1013.97;Yasal Takip;;11;17423.22
GRUP 1;Aralık;;2021/08;11837.85;411.39;Yasal Takip;;1;12249.24
GRUP 1;Kasım;;2021/08;85823.13;4925.63;Yasal Takip;;5;90748.76
GRUP 1;Eylül;;2021/07;8186.26;244.8;İdari Takip;;30;8431.06
GRUP 1;Ekim;;2021/08;14449.63;429.77;İdari Takip;;11;14879.4
GRUP 1;Kasım;;2021/07;32217.49;1827.67;Yasal Takip;;10;34045.16
GRUP 1;Ekim;;2021/07;12927.17;570.85;Yasal Takip;;13;13498.02
GRUP 1;Aralık;;2021/07;25088.18;1654.33;Yasal Takip;;6;26742.51
GRUP 1;Aralık;;2021/08;183.8;11.1;Yasal Takip;;5;194.9
GRUP 1;Ekim;;2021/09;9864.74;156.31;İdari Takip;;26;10021.05
GRUP 1;Ekim;;2021/08;5261.87;154.65;İdari Takip;;8;5416.52
GRUP 1;Ekim;;2021/05;1475.82;108.86;İdari Takip;;4;1584.68
GRUP 1;Kasım;;2021/08;55514.13;2010.44;Yasal Takip;;11;57524.57
GRUP 1;Kasım;;2021/08;1378.81;67.68;İdari Takip;;23;1446.49
GRUP 1;Aralık;;2021/11;1535.92;16.37;İdari Takip;;7;1552.29
GRUP 1;Aralık;;2021/10;925.36;308.19;İdari Takip;;28;1233.55
GRUP 1;Aralık;;2021/10;22297.44;578.41;Yasal Takip;;9;22875.85
GRUP 1;Mayıs;;2017;153.03;136.69;İdari Takip;;18;289.72
GRUP 1;Eylül;;2016;1290.19;1483.82;Yasal Takip;;21;2774.01
GRUP 1;Temmuz;;2014;2170.44;1857.42;Yasal Takip;;7;4027.86
GRUP 1;Aralık;;2018;3369.16;1749.17;Yasal Takip;;30;5118.33
GRUP 1;Nisan;;2021/02;9381.93;138.86;İdari Takip;;3;9520.79
GRUP 1;Aralık;;2020;6154.53;1867.98;Yasal Takip;;22;8022.51
GRUP 1;Şubat;;2019;38600.92;12993.22;Yasal Takip;;23;51594.14
GRUP 1;Mart;;2021/01;52039.3;222.19;Yasal Takip;;26;52261.49
GRUP 1;Şubat;;2020;813.21;113.4;Yasal Takip;;13;926.61
GRUP 1;Mart;;2021/02;6777.53;54.55;İdari Takip;;30;6832.08
GRUP 1;Haziran;;2021/02;2385.28;136.21;İdari Takip;;17;2521.49
GRUP 1;Haziran;;2019;210.2;75.33;İdari Takip;;3;285.53
GRUP 1;Ağustos;;2019;4275.83;2857.45;Yasal Takip;;12;7133.28
GRUP 1;Eylül;;2019;7050.15;2698.44;Yasal Takip;;30;9748.59
GRUP 1;Haziran;;2014;233.47;567.65;Yasal Takip;;16;801.12
GRUP 1;Mart;;2018;414.01;200.91;Yasal Takip;;21;614.92
GRUP 1;Ekim;;2017;0;533.98;Yasal Takip;;18;533.98
GRUP 1;Kasım;;2016;12502.85;2522.46;Yasal Takip;;29;15025.31
GRUP 1;Ağustos;;2018;3139.17;3233.07;Yasal Takip;;24;6372.24
GRUP 1;Mart;;2021/01;43268.11;3169.93;Yasal Takip;;31;46438.04
GRUP 1;Haziran;;2020;942.83;211.78;Yasal Takip;;12;1154.61
GRUP 1;Mart;;2021/02;20013.47;183.08;Yasal Takip;;9;20196.55
GRUP 1;Ekim;;2019;8017.38;6811.94;Yasal Takip;;21;14829.32
GRUP 1;Kasım;;2017;2582.94;34583.85;Yasal Takip;;22;37166.79
GRUP 1;Mart;;2017;2070.86;1731.11;Yasal Takip;;25;3801.97
GRUP 1;Kasım;;2019;83.42;60.04;İdari Takip;;10;143.46
GRUP 1;Mart;;2020;1453.1;115.83;Yasal Takip;2021;14;1568.93
GRUP 1;Şubat;;2021/01;1116.22;12.69;İdari Takip;;6;1128.91
GRUP 1;Aralık;;2020;3547.84;287.67;Yasal Takip;2021;24;3835.51
GRUP 1;Nisan;;2020;3359.89;356.78;İdari Takip;;13;3716.67
GRUP 1;Ağustos;;2019;0;734.01;Yasal Takip;;15;734.01
GRUP 1;Mayıs;;Devir Öncesi;5638.88;450.63;Yasal Takip;;4;6089.51
GRUP 1;Aralık;;2021/01;134.6;26.9;İdari Takip;;11;161.5
GRUP 1;Ocak;;2020;1584.21;125.63;Yasal Takip;;17;1709.84
GRUP 1;Mayıs;;2015;391.31;211.04;Yasal Takip;;20;602.35
GRUP 1;Nisan;;2021/02;34058.43;995.06;İdari Takip;;29;35053.49
GRUP 1;Nisan;;2021/01;2138.17;110.76;İdari Takip;;21;2248.93
GRUP 1;Ağustos;;2019;312.71;136.36;Yasal Takip;;1;449.07
GRUP 1;Ağustos;;2013;7794.04;2443.16;Yasal Takip;;20;10237.2
GRUP 1;Haziran;;2021/01;23840.58;8020.31;Yasal Takip;;25;31860.89
GRUP 1;Ocak;;2020;1081.14;42.3;Yasal Takip;2021;26;1123.44
